"","neighbourhood_name","common_name","n","proportion"
"338","DOWNTOWN","JAPANESE DOGWOOD",7,0.00135685210312076
"339","DOWNTOWN","JAPANESE FLOWERING CHERRY",4,0.000775344058926148
"340","DOWNTOWN","JAPANESE FLOWERING CRABAPPLE",4,0.000775344058926148
"341","DOWNTOWN","JAPANESE HORNBEAM",19,0.00368288427989921
"342","DOWNTOWN","JAPANESE MAPLE",1,0.000193836014731537
"343","DOWNTOWN","JAPANESE SNOWBELL",22,0.00426439232409382
"344","DOWNTOWN","JAPANESE STEWARTIA",4,0.000775344058926148
"345","DOWNTOWN","KARPICK RED MAPLE",23,0.00445822833882535
"346","DOWNTOWN","KATSURA TREE",54,0.010467144795503
"347","DOWNTOWN","KOBUS MAGNOLIA",56,0.0108548168249661
"348","DOWNTOWN","KWANZAN FLOWERING CHERRY",66,0.0127931769722814
"349","DOWNTOWN","LAVALLEI HYBRID HAWTHORN",29,0.00562124442721458
"350","DOWNTOWN","LAWSON CYPRESS/PORT ORFORD CED",4,0.000775344058926148
"351","DOWNTOWN","LITTLE-LEAF LINDEN",58,0.0112424888544292
"352","DOWNTOWN","LONDON PLANE TREE",82,0.015894553207986
"353","DOWNTOWN","LUCAS COLUMNAR HORNBEAM",4,0.000775344058926148
"354","DOWNTOWN","MAGNOLIA 'CAERHAYS BELLE'",1,0.000193836014731537
"355","DOWNTOWN","MAGNOLIA 'GALAXY'",11,0.00213219616204691
"356","DOWNTOWN","MAGNOLIA SPECIES",8,0.0015506881178523
"357","DOWNTOWN","MAGNOLIA WADA'S MEMORY",4,0.000775344058926148
"358","DOWNTOWN","MAPLE SPECIES",49,0.00949796472184532
"359","DOWNTOWN","MODESTO ASH",6,0.00116301608838922
"360","DOWNTOWN","MORGAN RED MAPLE",11,0.00213219616204691
"361","DOWNTOWN","NORTHWOOD RED MAPLE",2,0.000387672029463074
"362","DOWNTOWN","NORWAY MAPLE",107,0.0207404535762745
"363","DOWNTOWN","NORWAY SPRUCE",1,0.000193836014731537
"364","DOWNTOWN","NORWEGIAN SUNSET MAPLE",35,0.0067842605156038
"365","DOWNTOWN","OAK SPECIES",30,0.00581508044194611
"366","DOWNTOWN","OCTOBER GLORY RED MAPLE",113,0.0219034696646637
"367","DOWNTOWN","ORIENTAL SPRUCE",1,0.000193836014731537
"368","DOWNTOWN","OSAKAZUKI JAPANESE MAPLE",5,0.000969180073657686
"369","DOWNTOWN","PACIFIC SUNSET MAPLE",42,0.00814111261872456
"370","DOWNTOWN","PANACEK MAPLE",10,0.00193836014731537
"371","DOWNTOWN","PAPERBARK MAPLE",6,0.00116301608838922
"372","DOWNTOWN","PEAR SPECIES",1,0.000193836014731537
"373","DOWNTOWN","PERSIAN IRONWOOD",31,0.00600891645667765
"374","DOWNTOWN","PIN OAK",159,0.0308199263423144
"375","DOWNTOWN","PINE SPECIES",3,0.000581508044194611
"376","DOWNTOWN","PINK PERFECTION CHERRY",1,0.000193836014731537
"377","DOWNTOWN","PISSARD PLUM",3,0.000581508044194611
"378","DOWNTOWN","PRINCETON GOLD MAPLE",2,0.000387672029463074
"379","DOWNTOWN","PURPLE DAWYCK BEECH",6,0.00116301608838922
"380","DOWNTOWN","PURPLE LEAF SYCAMORE MAPLE",1,0.000193836014731537
"381","DOWNTOWN","PURPLE NORWAY MAPLE",2,0.000387672029463074
"382","DOWNTOWN","PYRAMIDAL AMERICAN HORNBEAM",3,0.000581508044194611
"383","DOWNTOWN","PYRAMIDAL BEECH",18,0.00348904826516767
"384","DOWNTOWN","PYRAMIDAL ENGLISH OAK",2,0.000387672029463074
"385","DOWNTOWN","PYRAMIDAL EUROPEAN HORNBEAM",220,0.0426439232409382
"386","DOWNTOWN","QUEEN ELIZABETH MAPLE",14,0.00271370420624152
"387","DOWNTOWN","RANCHO SARGENT CHERRY",43,0.0083349486334561
"388","DOWNTOWN","RED CAUCASIAN MAPLE",5,0.000969180073657686
"389","DOWNTOWN","RED MAPLE",486,0.094204303159527
"390","DOWNTOWN","RED OAK",78,0.0151192091490599
"391","DOWNTOWN","RED RAGE TUPELO",9,0.00174452413258383
"392","DOWNTOWN","RED SHINE MAPLE",17,0.00329521225043613
"393","DOWNTOWN","RED SUNSET RED MAPLE",76,0.0147315371195968
"394","DOWNTOWN","REDLEAF BEECH",1,0.000193836014731537
"395","DOWNTOWN","REDSPIRE PEAR",19,0.00368288427989921
"396","DOWNTOWN","SARGENT FLOWERING CHERRY",6,0.00116301608838922
"397","DOWNTOWN","SAWTOOTH OAK",67,0.012987012987013
"398","DOWNTOWN","SCARLET OAK",109,0.0211281256057375
"399","DOWNTOWN","SCHWEDLER NORWAY MAPLE",5,0.000969180073657686
"400","DOWNTOWN","SHADEMASTER HONEYLOCUST",9,0.00174452413258383
"401","DOWNTOWN","SHIROTAE(MT FUJI) CHERRY",1,0.000193836014731537
"402","DOWNTOWN","SHUMARD OAK",65,0.0125993409575499
"403","DOWNTOWN","SILVER MAPLE",5,0.000969180073657686
"404","DOWNTOWN","SILVER VARIEGATED NORWAY MAPLE",4,0.000775344058926148
"405","DOWNTOWN","SKYLINE HONEYLOCUST",4,0.000775344058926148
"406","DOWNTOWN","SNAKEBARK MAPLE",3,0.000581508044194611
"407","DOWNTOWN","SUGAR MAPLE",2,0.000387672029463074
"408","DOWNTOWN","SUNBURST HONEYLOCUST",9,0.00174452413258383
"409","DOWNTOWN","SUPERFORM NORWAY MAPLE",1,0.000193836014731537
"410","DOWNTOWN","SWAT MAGRET PURPLE BEECH",1,0.000193836014731537
"411","DOWNTOWN","SYCAMORE MAPLE",3,0.000581508044194611
"412","DOWNTOWN","THORNLESS HONEYLOCUST",92,0.0178329133553014
"413","DOWNTOWN","TOBA HAWTHORN",5,0.000969180073657686
"414","DOWNTOWN","TREE LILAC",13,0.00251986819150998
"415","DOWNTOWN","TRICOLOR BEECH",2,0.000387672029463074
"416","DOWNTOWN","TULIPTREE",181,0.0350843186664082
"417","DOWNTOWN","TUPELO",16,0.00310137623570459
"418","DOWNTOWN","TURNER'S OAK",6,0.00116301608838922
"419","DOWNTOWN","UKON JAPANESE CHERRY",28,0.00542740841248304
"420","DOWNTOWN","VANDERWOLFS PINE",2,0.000387672029463074
"421","DOWNTOWN","VANESSA PERSIAN IRONWOOD",57,0.0110486528396976
"422","DOWNTOWN","WESTERN RED CEDAR",4,0.000775344058926148
"423","DOWNTOWN","WESTOFF'S GLORIE EUROPEAN ASH",12,0.00232603217677845
"424","DOWNTOWN","WHITE ASH",17,0.00329521225043613
"425","DOWNTOWN","WILLOW OAK",8,0.0015506881178523
"426","DOWNTOWN","WINDMILL PALM",7,0.00135685210312076
"427","DOWNTOWN","WORPLESDON SWEETGUM",95,0.018414421399496
"428","DOWNTOWN","YULAN MAGNOLIA",2,0.000387672029463074
"429","DUNBAR-SOUTHLANDS","AKEBONO FLOWERING CHERRY",234,0.0248539564524695
"430","DUNBAR-SOUTHLANDS","ALDER SPECIES",3,0.000318640467339352
"431","DUNBAR-SOUTHLANDS","ALDERLEAFED MOUNTAIN ASH",18,0.00191184280403611
"432","DUNBAR-SOUTHLANDS","ALMIRA NORWAY MAPLE",8,0.000849707912904939
"433","DUNBAR-SOUTHLANDS","AMANOGAWA JAPANESE CHERRY",1,0.000106213489113117
"434","DUNBAR-SOUTHLANDS","AMERICAN BEECH",8,0.000849707912904939
"435","DUNBAR-SOUTHLANDS","AMERICAN ELM",289,0.0306956983536909
"436","DUNBAR-SOUTHLANDS","AMERICAN FILBERT",1,0.000106213489113117
"437","DUNBAR-SOUTHLANDS","AMERICAN HORNBEAM",22,0.00233669676048858
"438","DUNBAR-SOUTHLANDS","AMERICAN MOUNTAIN ASH",13,0.00138077535847053
"439","DUNBAR-SOUTHLANDS","AMERICAN SWEETGUM",7,0.000743494423791822
"440","DUNBAR-SOUTHLANDS","AMUR MAPLE",3,0.000318640467339352
"441","DUNBAR-SOUTHLANDS","APPLE SERVICEBERRY",3,0.000318640467339352
"442","DUNBAR-SOUTHLANDS","APPLE SPECIES",7,0.000743494423791822
"443","DUNBAR-SOUTHLANDS","ARISTOCRAT PEAR",12,0.00127456186935741
"444","DUNBAR-SOUTHLANDS","ARMSTRONG RED MAPLE",35,0.00371747211895911
"445","DUNBAR-SOUTHLANDS","ARNOLD TULIPTREE",4,0.000424853956452469
"446","DUNBAR-SOUTHLANDS","ASH SPECIES",2,0.000212426978226235
"447","DUNBAR-SOUTHLANDS","AUSTRIAN PINE",18,0.00191184280403611
"448","DUNBAR-SOUTHLANDS","AUTUMN APPLAUSE ASH",53,0.00562931492299522
"449","DUNBAR-SOUTHLANDS","AUTUMN BLAZE RED MAPLE",20,0.00212426978226235
"450","DUNBAR-SOUTHLANDS","AUTUMN FLAME RED MAPLE",74,0.00785979819437069
"451","DUNBAR-SOUTHLANDS","AUTUMN GOLD ASH",1,0.000106213489113117
"452","DUNBAR-SOUTHLANDS","AUTUMN GOLD GINKGO",1,0.000106213489113117
"453","DUNBAR-SOUTHLANDS","AUTUMN HIGAN CHERRY",1,0.000106213489113117
"454","DUNBAR-SOUTHLANDS","AUTUMN PURPLE ASH",11,0.00116834838024429
"455","DUNBAR-SOUTHLANDS","AUTUMN SPLENDOR CHESTNUT",1,0.000106213489113117
"456","DUNBAR-SOUTHLANDS","BAILEY SELECT CHOKECHERRY",6,0.000637280934678704
"457","DUNBAR-SOUTHLANDS","BALSAM FIR",1,0.000106213489113117
"458","DUNBAR-SOUTHLANDS","BASSWOOD",6,0.000637280934678704
"459","DUNBAR-SOUTHLANDS","BERGESON ASH",8,0.000849707912904939
"460","DUNBAR-SOUTHLANDS","BIG LEAF LINDEN",10,0.00106213489113117
"461","DUNBAR-SOUTHLANDS","BIGLEAF LINDEN",5,0.000531067445565587
"462","DUNBAR-SOUTHLANDS","BIGLEAF MAPLE",31,0.00329261816250664
"463","DUNBAR-SOUTHLANDS","BLACK CHERRY",2,0.000212426978226235
"464","DUNBAR-SOUTHLANDS","BLACK COTTONWOOD",2,0.000212426978226235
"465","DUNBAR-SOUTHLANDS","BLACK LOCUST",23,0.0024429102496017
"466","DUNBAR-SOUTHLANDS","BLACK WALNUT",9,0.000955921402018056
"467","DUNBAR-SOUTHLANDS","BLOODGOOD JAPANESE MAPLE",3,0.000318640467339352
"468","DUNBAR-SOUTHLANDS","BLOODGOOD PLANE TREE",13,0.00138077535847053
"469","DUNBAR-SOUTHLANDS","BLUE ATLAS CEDAR",1,0.000106213489113117
"470","DUNBAR-SOUTHLANDS","BOWHALL RED MAPLE",115,0.0122145512480085
"471","DUNBAR-SOUTHLANDS","BOXELDER",4,0.000424853956452469
"472","DUNBAR-SOUTHLANDS","BRANDON ELM",46,0.0048858204992034
"473","DUNBAR-SOUTHLANDS","BRANDYWINE RED MAPLE",7,0.000743494423791822
"474","DUNBAR-SOUTHLANDS","BUR OAK",30,0.00318640467339352
"475","DUNBAR-SOUTHLANDS","BURGANDY LACE JAPANESE  MAPLE",3,0.000318640467339352
"476","DUNBAR-SOUTHLANDS","CAMPERDOWN ELM",1,0.000106213489113117
"477","DUNBAR-SOUTHLANDS","CAPITAL PEAR",3,0.000318640467339352
"478","DUNBAR-SOUTHLANDS","CARDINAL ROYAL MOUNTAIN ASH",14,0.00148698884758364
"479","DUNBAR-SOUTHLANDS","CAUCASIAN MAPLE",4,0.000424853956452469
"480","DUNBAR-SOUTHLANDS","CEDAR SPECIES",6,0.000637280934678704
"481","DUNBAR-SOUTHLANDS","CHANTICLEER PEAR",19,0.00201805629314923
"482","DUNBAR-SOUTHLANDS","CHEALS WEEPING CHERRY",2,0.000212426978226235
"483","DUNBAR-SOUTHLANDS","CHERRY, PLUM OR PEACH SPECIES",7,0.000743494423791822
"484","DUNBAR-SOUTHLANDS","CHESTNUT OAK",2,0.000212426978226235
"485","DUNBAR-SOUTHLANDS","CHESTNUT SPECIES",2,0.000212426978226235
"486","DUNBAR-SOUTHLANDS","CHINA GIRL DOGWOOD",4,0.000424853956452469
"487","DUNBAR-SOUTHLANDS","CHINESE CRABAPPLE",3,0.000318640467339352
"488","DUNBAR-SOUTHLANDS","CHINESE KOUSA DOGWOOD",12,0.00127456186935741
"489","DUNBAR-SOUTHLANDS","CHINESE WINGNUT",1,0.000106213489113117
"490","DUNBAR-SOUTHLANDS","COLORADO BLUE SPRUCE",26,0.00276155071694105
"491","DUNBAR-SOUTHLANDS","COLORADO SPRUCE",16,0.00169941582580988
"492","DUNBAR-SOUTHLANDS","COLUMNAR NORWAY MAPLE",158,0.0167817312798725
"493","DUNBAR-SOUTHLANDS","COLUMNAR RED MAPLE",2,0.000212426978226235
"494","DUNBAR-SOUTHLANDS","COLUMNAR SARGENT CHERRY",3,0.000318640467339352
"495","DUNBAR-SOUTHLANDS","COLUMNAR SCOTCH PINE",3,0.000318640467339352
"496","DUNBAR-SOUTHLANDS","COMMOM CHOKECHERRY",18,0.00191184280403611
"497","DUNBAR-SOUTHLANDS","COMMON APPLE",21,0.00223048327137546
"498","DUNBAR-SOUTHLANDS","COMMON CATALPA",10,0.00106213489113117
"499","DUNBAR-SOUTHLANDS","COMMON FIG",2,0.000212426978226235
"500","DUNBAR-SOUTHLANDS","COMMON HACKBERRY",19,0.00201805629314923
"501","DUNBAR-SOUTHLANDS","COMMON HORSECHESTNUT",274,0.0291024960169942
"502","DUNBAR-SOUTHLANDS","CONQUEST MAPLE",6,0.000637280934678704
"503","DUNBAR-SOUTHLANDS","COPPER OR PURPLE BEECH",5,0.000531067445565587
"504","DUNBAR-SOUTHLANDS","CORIGO GIANT DOGWOOD",1,0.000106213489113117
"505","DUNBAR-SOUTHLANDS","CRIMEAN LINDEN",78,0.00828465215082315
"506","DUNBAR-SOUTHLANDS","CRIMSON KING NORWAY MAPLE",38,0.00403611258629846
"507","DUNBAR-SOUTHLANDS","CRIMSON QUEEN JAPANESE MAPLE",1,0.000106213489113117
"508","DUNBAR-SOUTHLANDS","CRIMSON SENTRY NORWAY MAPLE",8,0.000849707912904939
"509","DUNBAR-SOUTHLANDS","CUTLEAF ENGLISH WALNUT",1,0.000106213489113117
"510","DUNBAR-SOUTHLANDS","DAWN REDWOOD",6,0.000637280934678704
"511","DUNBAR-SOUTHLANDS","DAWYCK'S BEECH",8,0.000849707912904939
"512","DUNBAR-SOUTHLANDS","DEBORAH NORWAY MAPLE",1,0.000106213489113117
"513","DUNBAR-SOUTHLANDS","DEODAR CEDAR",16,0.00169941582580988
"514","DUNBAR-SOUTHLANDS","DOGWOOD SPECIES",4,0.000424853956452469
"515","DUNBAR-SOUTHLANDS","DOUGLAS FIR",50,0.00531067445565587
"516","DUNBAR-SOUTHLANDS","DOVE OR HANDKERCHIEF TREE",10,0.00106213489113117
"517","DUNBAR-SOUTHLANDS","DWARF SCOTCH PINE",1,0.000106213489113117
"518","DUNBAR-SOUTHLANDS","EASTERN HEMLOCK",1,0.000106213489113117
"519","DUNBAR-SOUTHLANDS","EASTERN REDBUD",11,0.00116834838024429
"520","DUNBAR-SOUTHLANDS","EDDIES WHITE WONDER DOGWOOD",22,0.00233669676048858
"521","DUNBAR-SOUTHLANDS","EMERALD QUEEN NORWAY MAPLE",39,0.00414232607541158
"522","DUNBAR-SOUTHLANDS","EMPRESS TREE",4,0.000424853956452469
"523","DUNBAR-SOUTHLANDS","ENGLISH ELM",2,0.000212426978226235
"524","DUNBAR-SOUTHLANDS","ENGLISH HAWTHORN",15,0.00159320233669676
"525","DUNBAR-SOUTHLANDS","ENGLISH HOLLY",8,0.000849707912904939
"526","DUNBAR-SOUTHLANDS","ENGLISH OAK",198,0.0210302708443972
"527","DUNBAR-SOUTHLANDS","ENGLISH WALNUT",2,0.000212426978226235
"528","DUNBAR-SOUTHLANDS","ENGLISH YEW",1,0.000106213489113117
"529","DUNBAR-SOUTHLANDS","EUROPEAN ASH",7,0.000743494423791822
"530","DUNBAR-SOUTHLANDS","EUROPEAN BEECH",51,0.00541688794476899
"531","DUNBAR-SOUTHLANDS","EUROPEAN BIRDCHERRY",6,0.000637280934678704
"532","DUNBAR-SOUTHLANDS","EUROPEAN HORNBEAM",12,0.00127456186935741
"533","DUNBAR-SOUTHLANDS","EUROPEAN LARCH",1,0.000106213489113117
"534","DUNBAR-SOUTHLANDS","EUROPEAN LINDEN",2,0.000212426978226235
"535","DUNBAR-SOUTHLANDS","EUROPEAN MOUNTAIN ASH",19,0.00201805629314923
"536","DUNBAR-SOUTHLANDS","EUROPEAN WHITE BIRCH",138,0.0146574614976102
"537","DUNBAR-SOUTHLANDS","EVELYN HEDGE MAPLE",3,0.000318640467339352
"538","DUNBAR-SOUTHLANDS","FAIRVIEW NORWAY MAPLE",2,0.000212426978226235
"539","DUNBAR-SOUTHLANDS","FALL GOLD BLACK ASH",4,0.000424853956452469
"540","DUNBAR-SOUTHLANDS","FASTIGIATA MAIDENHAIR TREE",1,0.000106213489113117
"541","DUNBAR-SOUTHLANDS","FERNLEAF BEECH",7,0.000743494423791822
"542","DUNBAR-SOUTHLANDS","FERNLEAF COPPER BEECH",1,0.000106213489113117
"543","DUNBAR-SOUTHLANDS","FILBERT SPECIES",1,0.000106213489113117
"544","DUNBAR-SOUTHLANDS","FLOWERING ASH",61,0.00647902283590016
"545","DUNBAR-SOUTHLANDS","FLOWERING DOGWOOD",5,0.000531067445565587
"546","DUNBAR-SOUTHLANDS","FRAGRANT SNOWBELL",1,0.000106213489113117
"547","DUNBAR-SOUTHLANDS","FREEMAN'S S.S. MAPLE",37,0.00392989909718534
"548","DUNBAR-SOUTHLANDS","FULLMOON MAPLE",1,0.000106213489113117
"549","DUNBAR-SOUTHLANDS","GIANT DOGWOOD",3,0.000318640467339352
"550","DUNBAR-SOUTHLANDS","GIANT SEQUOIA",26,0.00276155071694105
"551","DUNBAR-SOUTHLANDS","GINKGO OR MAIDENHAIR TREE",7,0.000743494423791822
"552","DUNBAR-SOUTHLANDS","GLOBE HORNBEAM",2,0.000212426978226235
"553","DUNBAR-SOUTHLANDS","GLOBE OR MOPHEAD ACACIA",9,0.000955921402018056
"554","DUNBAR-SOUTHLANDS","GLOBEHEAD NORWAY MAPLE",59,0.00626659585767392
"555","DUNBAR-SOUTHLANDS","GOLD LEAF BLACK LOCUST",12,0.00127456186935741
"556","DUNBAR-SOUTHLANDS","GOLD RUSH DAWN REDWOOD",2,0.000212426978226235
"557","DUNBAR-SOUTHLANDS","GOLDEN BEECH",8,0.000849707912904939
"558","DUNBAR-SOUTHLANDS","GOLDEN CATALPA",5,0.000531067445565587
"559","DUNBAR-SOUTHLANDS","GOLDEN CHAIN TREE",2,0.000212426978226235
"560","DUNBAR-SOUTHLANDS","GOLDEN DAWYCK BEECH",32,0.00339883165161976
"561","DUNBAR-SOUTHLANDS","GOLDEN DESERT ASH",1,0.000106213489113117
"562","DUNBAR-SOUTHLANDS","GOLDEN WHITEBEAM",22,0.00233669676048858
"563","DUNBAR-SOUTHLANDS","GOLDSPOT DOGWOOD",1,0.000106213489113117
"564","DUNBAR-SOUTHLANDS","GRAND FIR",2,0.000212426978226235
"565","DUNBAR-SOUTHLANDS","GRAY BIRCH",3,0.000318640467339352
"566","DUNBAR-SOUTHLANDS","GREAT WHITE CHERRY",5,0.000531067445565587
"567","DUNBAR-SOUTHLANDS","GREEN ASH",3,0.000318640467339352
"568","DUNBAR-SOUTHLANDS","GREEN COLUMN BLACK MAPLE",1,0.000106213489113117
"569","DUNBAR-SOUTHLANDS","GREEN PILLAR PIN OAK",1,0.000106213489113117
"570","DUNBAR-SOUTHLANDS","GREEN VASE ZELKOVA",4,0.000424853956452469
"571","DUNBAR-SOUTHLANDS","HALKA HONEYLOCUST",3,0.000318640467339352
"572","DUNBAR-SOUTHLANDS","HARLEQUIN AH",12,0.00127456186935741
"573","DUNBAR-SOUTHLANDS","HARVEST ORANGE JPN MAPLE",2,0.000212426978226235
"574","DUNBAR-SOUTHLANDS","HAWTHORN SPECIES",2,0.000212426978226235
"575","DUNBAR-SOUTHLANDS","HEDGE MAPLE",122,0.0129580456718003
"576","DUNBAR-SOUTHLANDS","HIGAN CHERRY",31,0.00329261816250664
"577","DUNBAR-SOUTHLANDS","HIMALAYAN WHITE PINE",1,0.000106213489113117
"578","DUNBAR-SOUTHLANDS","HOLLY SPECIES",9,0.000955921402018056
"579","DUNBAR-SOUTHLANDS","HONEYLOCUST",3,0.000318640467339352
"580","DUNBAR-SOUTHLANDS","HOOP'S BLUE SPRUCE",1,0.000106213489113117
"581","DUNBAR-SOUTHLANDS","HUGARIAN OAK",3,0.000318640467339352
"582","DUNBAR-SOUTHLANDS","INDIA PLUM",3,0.000318640467339352
"583","DUNBAR-SOUTHLANDS","INGES RUBY VASE IRONWOOD",12,0.00127456186935741
"584","DUNBAR-SOUTHLANDS","JACK PINE",5,0.000531067445565587
"585","DUNBAR-SOUTHLANDS","JAPANESE BEECH",5,0.000531067445565587
"586","DUNBAR-SOUTHLANDS","JAPANESE CHESTNUT",2,0.000212426978226235
"587","DUNBAR-SOUTHLANDS","JAPANESE DOGWOOD",11,0.00116834838024429
"588","DUNBAR-SOUTHLANDS","JAPANESE FLOWERING CHERRY",78,0.00828465215082315
"589","DUNBAR-SOUTHLANDS","JAPANESE FLOWERING CRABAPPLE",153,0.016250663834307
"590","DUNBAR-SOUTHLANDS","JAPANESE HORNBEAM",1,0.000106213489113117
"591","DUNBAR-SOUTHLANDS","JAPANESE MAPLE",55,0.00584174190122146
"592","DUNBAR-SOUTHLANDS","JAPANESE SNOWBELL",92,0.0097716409984068
"593","DUNBAR-SOUTHLANDS","JAPANESE STEWARTIA",19,0.00201805629314923
"594","DUNBAR-SOUTHLANDS","JAPANESE ZELKOVA",8,0.000849707912904939
"595","DUNBAR-SOUTHLANDS","JEFFERSON FILBERT",2,0.000212426978226235
"596","DUNBAR-SOUTHLANDS","JUNIPER SPECIES",1,0.000106213489113117
"597","DUNBAR-SOUTHLANDS","KATSURA TREE",161,0.0171003717472119
"598","DUNBAR-SOUTHLANDS","KENTUCKY COFFEETREE",10,0.00106213489113117
"599","DUNBAR-SOUTHLANDS","KOBUS MAGNOLIA",52,0.0055231014338821
"600","DUNBAR-SOUTHLANDS","KOTO NO IKO JAPANESE MAPLE",1,0.000106213489113117
"601","DUNBAR-SOUTHLANDS","KWANZAN FLOWERING CHERRY",754,0.0800849707912905
"602","DUNBAR-SOUTHLANDS","LABURNUM SPECIES",2,0.000212426978226235
"603","DUNBAR-SOUTHLANDS","LAVALLEI HYBRID HAWTHORN",131,0.0139139670738184
"604","DUNBAR-SOUTHLANDS","LAWSON CYPRESS/PORT ORFORD CED",42,0.00446096654275093
"605","DUNBAR-SOUTHLANDS","LEPRECHAUN ASH",2,0.000212426978226235
"606","DUNBAR-SOUTHLANDS","LILAC SPECIES",3,0.000318640467339352
"607","DUNBAR-SOUTHLANDS","LITTLE LEAF LINDEN",5,0.000531067445565587
"608","DUNBAR-SOUTHLANDS","LITTLE-LEAF LINDEN",8,0.000849707912904939
"609","DUNBAR-SOUTHLANDS","LODGEPOLE PINE",2,0.000212426978226235
"610","DUNBAR-SOUTHLANDS","LOMBARDY POPLAR",2,0.000212426978226235
"611","DUNBAR-SOUTHLANDS","LONDON PLANE TREE",155,0.0164630908125332
"612","DUNBAR-SOUTHLANDS","MAGNOLIA ""CHARLES COATES""",1,0.000106213489113117
"613","DUNBAR-SOUTHLANDS","MAGNOLIA 'ATHENE'",2,0.000212426978226235
"614","DUNBAR-SOUTHLANDS","MAGNOLIA 'BLUSHING BELLE'",1,0.000106213489113117
"615","DUNBAR-SOUTHLANDS","MAGNOLIA 'BUTTERFLIES'",1,0.000106213489113117
"616","DUNBAR-SOUTHLANDS","MAGNOLIA 'CAERHAYS BELLE'",1,0.000106213489113117
"617","DUNBAR-SOUTHLANDS","MAGNOLIA 'CAMEO'",1,0.000106213489113117
"618","DUNBAR-SOUTHLANDS","MAGNOLIA 'CLEOPATRA'",1,0.000106213489113117
"619","DUNBAR-SOUTHLANDS","MAGNOLIA 'GALAXY'",13,0.00138077535847053
"620","DUNBAR-SOUTHLANDS","MAGNOLIA 'IUFER'",1,0.000106213489113117
"621","DUNBAR-SOUTHLANDS","MAGNOLIA 'LEONARD MESSEL'",1,0.000106213489113117
"622","DUNBAR-SOUTHLANDS","MAGNOLIA 'VULCAN'",5,0.000531067445565587
"623","DUNBAR-SOUTHLANDS","MAGNOLIA 'YELLOW BIRD'",1,0.000106213489113117
"624","DUNBAR-SOUTHLANDS","MAGNOLIA PURPLE SENSATION",1,0.000106213489113117
"625","DUNBAR-SOUTHLANDS","MAGNOLIA SPECIES",3,0.000318640467339352
"626","DUNBAR-SOUTHLANDS","MAGNOLIA WADA'S MEMORY",7,0.000743494423791822
"627","DUNBAR-SOUTHLANDS","MANCHURIAN BIRCH",2,0.000212426978226235
"628","DUNBAR-SOUTHLANDS","MANCHURIAN CHERRY",1,0.000106213489113117
"629","DUNBAR-SOUTHLANDS","MANGLETIA",2,0.000212426978226235
"630","DUNBAR-SOUTHLANDS","MAPLE SPECIES",9,0.000955921402018056
"631","DUNBAR-SOUTHLANDS","MAZZARD CHERRY",78,0.00828465215082315
"632","DUNBAR-SOUTHLANDS","MONKEY PUZZLE TREE",2,0.000212426978226235
"633","DUNBAR-SOUTHLANDS","MORAINE HONEYLOCUST",4,0.000424853956452469
"634","DUNBAR-SOUTHLANDS","MORGAN RED MAPLE",3,0.000318640467339352
"635","DUNBAR-SOUTHLANDS","MUGO PINE",4,0.000424853956452469
"636","DUNBAR-SOUTHLANDS","NIGHT PURPLE LEAF PLUM",333,0.0353690918746681
"637","DUNBAR-SOUTHLANDS","NOOTKA CYPRESS",5,0.000531067445565587
"638","DUNBAR-SOUTHLANDS","NORDMAN FIR",1,0.000106213489113117
"639","DUNBAR-SOUTHLANDS","NORTHERN WHITE CEDAR",13,0.00138077535847053
"640","DUNBAR-SOUTHLANDS","NORTHWOOD RED MAPLE",23,0.0024429102496017
"641","DUNBAR-SOUTHLANDS","NORWAY MAPLE",624,0.0662772172065852
"642","DUNBAR-SOUTHLANDS","NORWAY SPRUCE",11,0.00116834838024429
"643","DUNBAR-SOUTHLANDS","NORWEGIAN SUNSET MAPLE",7,0.000743494423791822
"644","DUNBAR-SOUTHLANDS","OAK SPECIES",3,0.000318640467339352
"645","DUNBAR-SOUTHLANDS","OCTOBER GLORY RED MAPLE",43,0.00456718003186405
"646","DUNBAR-SOUTHLANDS","OHIO BUCKEYE",1,0.000106213489113117
"647","DUNBAR-SOUTHLANDS","ORANGEBARK STEWARTIA",4,0.000424853956452469
"648","DUNBAR-SOUTHLANDS","OSAKAZUKI JAPANESE MAPLE",20,0.00212426978226235
"649","DUNBAR-SOUTHLANDS","PACIFIC DOGWOOD",39,0.00414232607541158
"650","DUNBAR-SOUTHLANDS","PACIFIC MADRONE/ARBUTUS",1,0.000106213489113117
"651","DUNBAR-SOUTHLANDS","PACIFIC SUNSET MAPLE",68,0.00722251725969198
"652","DUNBAR-SOUTHLANDS","PANACEK MAPLE",17,0.001805629314923
"653","DUNBAR-SOUTHLANDS","PAPER BIRCH",14,0.00148698884758364
"654","DUNBAR-SOUTHLANDS","PAPERBARK MAPLE",30,0.00318640467339352
"655","DUNBAR-SOUTHLANDS","PATMORE ASH",20,0.00212426978226235
"656","DUNBAR-SOUTHLANDS","PAUL'S SCARLET HAWTHORN",1,0.000106213489113117
"657","DUNBAR-SOUTHLANDS","PERSIAN IRONWOOD",48,0.00509824747742963
"658","DUNBAR-SOUTHLANDS","PIN CHERRY",2,0.000212426978226235
"659","DUNBAR-SOUTHLANDS","PIN OAK",136,0.014445034519384
"660","DUNBAR-SOUTHLANDS","PINE SPECIES",9,0.000955921402018056
